type,question,correct,wrong1,wrong2,image
Cubes,How many cubes in layer x 3?,11,10,9,cubes_4_4_3_0013_0113_2333_3333.png
Cubes,How many cubes in layer x 4?,12,10,15,cubes_4_4_3_0013_0113_2333_3333.png
Cubes,How many cubes in layer y 1?,5,6,4,cubes_4_4_3_0013_0113_2333_3333.png
Cubes,How many cubes in layer y 2?,7,6,5,cubes_4_4_3_0013_0113_2333_3333.png
Cubes,How many cubes in layer y 3?,8,7,6,cubes_4_4_3_0013_0113_2333_3333.png
Cubes,How many cubes in layer y 4?,12,11,13,cubes_4_4_3_0013_0113_2333_3333.png
Cubes,How many cubes in layer z 1?,13,17,14,cubes_4_4_3_0013_0113_2333_3333.png
Cubes,How many cubes in layer z 2?,10,12,11,cubes_4_4_3_0013_0113_2333_3333.png
Cubes,How many cubes in layer z 3?,9,6,10,cubes_4_4_3_0013_0113_2333_3333.png
Cubes,How many cubes in total?,24,19,28,cubes_4_4_3_0002_0013_0133_2333.png
Cubes,How many visible cubes?,15,18,17,cubes_4_4_3_0002_0013_0133_2333.png
Cubes,How many non visible cubes?,9,10,11,cubes_4_4_3_0002_0013_0133_2333.png
Cubes,How many cubes in layer x 1?,2,4,1,cubes_4_4_3_0002_0013_0133_2333.png
Cubes,How many cubes in layer x 2?,4,2,5,cubes_4_4_3_0002_0013_0133_2333.png
Cubes,How many cubes in layer x 3?,7,8,9,cubes_4_4_3_0002_0013_0133_2333.png
Cubes,How many cubes in layer x 4?,11,12,13,cubes_4_4_3_0002_0013_0133_2333.png
Cubes,How many cubes in layer y 1?,2,1,4,cubes_4_4_3_0002_0013_0133_2333.png
Cubes,How many cubes in layer y 2?,4,5,3,cubes_4_4_3_0002_0013_0133_2333.png
Cubes,How many cubes in layer y 3?,7,10,9,cubes_4_4_3_0002_0013_0133_2333.png
Cubes,How many cubes in layer y 4?,11,14,9,cubes_4_4_3_0002_0013_0133_2333.png
Cubes,How many cubes in layer z 1?,10,7,11,cubes_4_4_3_0002_0013_0133_2333.png
Cubes,How many cubes in layer z 2?,8,11,10,cubes_4_4_3_0002_0013_0133_2333.png
Cubes,How many cubes in layer z 3?,6,5,7,cubes_4_4_3_0002_0013_0133_2333.png
Cubes,How many cubes in total?,29,26,25,cubes_4_4_3_0023_0123_1233_1233.png
Cubes,How many visible cubes?,16,17,18,cubes_4_4_3_0023_0123_1233_1233.png
Cubes,How many non visible cubes?,13,17,10,cubes_4_4_3_0023_0123_1233_1233.png
Cubes,How many cubes in layer x 1?,5,7,3,cubes_4_4_3_0023_0123_1233_1233.png
Cubes,How many cubes in layer x 2?,6,5,4,cubes_4_4_3_0023_0123_1233_1233.png
Cubes,How many cubes in layer x 3?,9,7,11,cubes_4_4_3_0023_0123_1233_1233.png
Cubes,How many cubes in layer x 4?,9,7,12,cubes_4_4_3_0023_0123_1233_1233.png
Cubes,How many cubes in layer y 1?,2,0,1,cubes_4_4_3_0023_0123_1233_1233.png
Cubes,How many cubes in layer y 2?,5,7,3,cubes_4_4_3_0023_0123_1233_1233.png
Cubes,How many cubes in layer y 3?,10,11,8,cubes_4_4_3_0023_0123_1233_1233.png
Cubes,How many cubes in layer y 4?,12,13,11,cubes_4_4_3_0023_0123_1233_1233.png
Cubes,How many cubes in layer z 1?,13,16,17,cubes_4_4_3_0023_0123_1233_1233.png
Cubes,How many cubes in layer z 2?,10,11,9,cubes_4_4_3_0023_0123_1233_1233.png
Cubes,How many cubes in layer z 3?,6,5,8,cubes_4_4_3_0023_0123_1233_1233.png
Cubes,How many cubes in total?,36,30,42,cubes_4_4_3_1113_1123_2333_3333.png
Cubes,How many visible cubes?,22,21,26,cubes_4_4_3_1113_1123_2333_3333.png
Cubes,How many non visible cubes?,14,17,15,cubes_4_4_3_1113_1123_2333_3333.png
Cubes,How many cubes in layer x 1?,6,8,5,cubes_4_4_3_1113_1123_2333_3333.png
Cubes,How many cubes in layer x 2?,7,10,9,cubes_4_4_3_1113_1123_2333_3333.png
Cubes,How many cubes in layer x 3?,11,13,8,cubes_4_4_3_1113_1123_2333_3333.png
Cubes,How many cubes in layer x 4?,12,13,15,cubes_4_4_3_1113_1123_2333_3333.png
Cubes,How many cubes in layer y 1?,7,10,9,cubes_4_4_3_1113_1123_2333_3333.png
Cubes,How many cubes in layer y 2?,8,11,6,cubes_4_4_3_1113_1123_2333_3333.png
Cubes,How many cubes in layer y 3?,9,6,12,cubes_4_4_3_1113_1123_2333_3333.png
Cubes,How many cubes in layer y 4?,12,10,15,cubes_4_4_3_1113_1123_2333_3333.png
Cubes,How many cubes in layer z 1?,16,14,19,cubes_4_4_3_1113_1123_2333_3333.png
Cubes,How many cubes in layer z 2?,11,10,12,cubes_4_4_3_1113_1123_2333_3333.png
Cubes,How many cubes in layer z 3?,9,7,10,cubes_4_4_3_1113_1123_2333_3333.png
Cubes,How many cubes in total?,29,30,27,cubes_4_4_3_0112_1113_1223_2333.png
Cubes,How many visible cubes?,18,20,14,cubes_4_4_3_0112_1113_1223_2333.png
Cubes,How many non visible cubes?,11,14,10,cubes_4_4_3_0112_1113_1223_2333.png
Cubes,How many cubes in layer x 1?,4,6,5,cubes_4_4_3_0112_1113_1223_2333.png
Cubes,How many cubes in layer x 2?,6,5,7,cubes_4_4_3_0112_1113_1223_2333.png
Cubes,How many cubes in layer x 3?,8,11,6,cubes_4_4_3_0112_1113_1223_2333.png
Cubes,How many cubes in layer x 4?,11,13,14,cubes_4_4_3_0112_1113_1223_2333.png
Cubes,How many cubes in layer y 1?,4,2,6,cubes_4_4_3_0112_1113_1223_2333.png
Cubes,How many cubes in layer y 2?,7,10,8,cubes_4_4_3_0112_1113_1223_2333.png
Cubes,How many cubes in layer y 3?,7,6,8,cubes_4_4_3_0112_1113_1223_2333.png
Cubes,How many cubes in layer y 4?,11,10,8,cubes_4_4_3_0112_1113_1223_2333.png
Cubes,How many cubes in layer z 1?,15,13,18,cubes_4_4_3_0112_1113_1223_2333.png
Cubes,How many cubes in layer z 2?,9,6,12,cubes_4_4_3_0112_1113_1223_2333.png
Cubes,How many cubes in layer z 3?,5,7,4,cubes_4_4_3_0112_1113_1223_2333.png
Cubes,How many cubes in total?,30,35,28,cubes_4_4_3_0003_0013_2333_3333.png
Cubes,How many visible cubes?,20,22,18,cubes_4_4_3_0003_0013_2333_3333.png
Cubes,How many non visible cubes?,10,12,13,cubes_4_4_3_0003_0013_2333_3333.png
Cubes,How many cubes in layer x 1?,3,5,2,cubes_4_4_3_0003_0013_2333_3333.png
Cubes,How many cubes in layer x 2?,4,2,6,cubes_4_4_3_0003_0013_2333_3333.png
Cubes,How many cubes in layer x 3?,11,8,13,cubes_4_4_3_0003_0013_2333_3333.png
Cubes,How many cubes in layer x 4?,12,13,15,cubes_4_4_3_0003_0013_2333_3333.png
Cubes,How many cubes in layer y 1?,5,6,7,cubes_4_4_3_0003_0013_2333_3333.png
Cubes,How many cubes in layer y 2?,6,4,7,cubes_4_4_3_0003_0013_2333_3333.png
Cubes,How many cubes in layer y 3?,7,5,8,cubes_4_4_3_0003_0013_2333_3333.png
Cubes,How many cubes in layer y 4?,12,9,11,cubes_4_4_3_0003_0013_2333_3333.png
Cubes,How many cubes in layer z 1?,11,10,14,cubes_4_4_3_0003_0013_2333_3333.png
Cubes,How many cubes in layer z 2?,10,12,9,cubes_4_4_3_0003_0013_2333_3333.png
Cubes,How many cubes in layer z 3?,9,7,12,cubes_4_4_3_0003_0013_2333_3333.png
Cubes,How many cubes in total?,30,33,28,cubes_4_4_3_0003_1223_1233_1333.png
Cubes,How many visible cubes?,18,20,19,cubes_4_4_3_0003_1223_1233_1333.png
Cubes,How many non visible cubes?,12,13,15,cubes_4_4_3_0003_1223_1233_1333.png
Cubes,How many cubes in layer x 1?,3,5,1,cubes_4_4_3_0003_1223_1233_1333.png
Cubes,How many cubes in layer x 2?,8,11,6,cubes_4_4_3_0003_1223_1233_1333.png
Cubes,How many cubes in layer x 3?,9,8,6,cubes_4_4_3_0003_1223_1233_1333.png
Cubes,How many cubes in layer x 4?,10,9,11,cubes_4_4_3_0003_1223_1233_1333.png
Cubes,How many cubes in layer y 1?,3,1,4,cubes_4_4_3_0003_1223_1233_1333.png
Cubes,How many cubes in layer y 2?,7,10,8,cubes_4_4_3_0003_1223_1233_1333.png
Cubes,How many cubes in layer y 3?,8,7,6,cubes_4_4_3_0003_1223_1233_1333.png
Cubes,How many cubes in layer y 4?,12,14,11,cubes_4_4_3_0003_1223_1233_1333.png
Cubes,How many cubes in layer z 1?,13,11,15,cubes_4_4_3_0003_1223_1233_1333.png
Cubes,How many cubes in layer z 2?,10,7,11,cubes_4_4_3_0003_1223_1233_1333.png
Cubes,How many cubes in layer z 3?,7,10,6,cubes_4_4_3_0003_1223_1233_1333.png
Cubes,How many cubes in total?,28,27,31,cubes_4_4_3_0013_0123_0133_2333.png
Cubes,How many visible cubes?,17,18,14,cubes_4_4_3_0013_0123_0133_2333.png
Cubes,How many non visible cubes?,11,8,13,cubes_4_4_3_0013_0123_0133_2333.png
Cubes,How many cubes in layer x 1?,4,3,2,cubes_4_4_3_0013_0123_0133_2333.png
Cubes,How many cubes in layer x 2?,6,5,8,cubes_4_4_3_0013_0123_0133_2333.png
Cubes,How many cubes in layer x 3?,7,10,9,cubes_4_4_3_0013_0123_0133_2333.png
Cubes,How many cubes in layer x 4?,11,8,12,cubes_4_4_3_0013_0123_0133_2333.png
Cubes,How many cubes in layer y 1?,2,3,4,cubes_4_4_3_0013_0123_0133_2333.png
Cubes,How many cubes in layer y 2?,5,6,3,cubes_4_4_3_0013_0123_0133_2333.png
Cubes,How many cubes in layer y 3?,9,12,10,cubes_4_4_3_0013_0123_0133_2333.png
Cubes,How many cubes in layer y 4?,12,14,13,cubes_4_4_3_0013_0123_0133_2333.png
Cubes,How many cubes in layer z 1?,12,15,9,cubes_4_4_3_0013_0123_0133_2333.png
Cubes,How many cubes in layer z 2?,9,6,8,cubes_4_4_3_0013_0123_0133_2333.png
Cubes,How many cubes in layer z 3?,7,9,8,cubes_4_4_3_0013_0123_0133_2333.png
Cubes,How many cubes in total?,33,31,27,cubes_4_4_3_0012_1333_1333_1333.png
Cubes,How many visible cubes?,20,17,16,cubes_4_4_3_0012_1333_1333_1333.png
Cubes,How many non visible cubes?,13,14,11,cubes_4_4_3_0012_1333_1333_1333.png
Cubes,How many cubes in layer x 1?,3,4,5,cubes_4_4_3_0012_1333_1333_1333.png
Cubes,How many cubes in layer x 2?,10,12,7,cubes_4_4_3_0012_1333_1333_1333.png
Cubes,How many cubes in layer x 3?,10,11,8,cubes_4_4_3_0012_1333_1333_1333.png
Cubes,How many cubes in layer x 4?,10,9,12,cubes_4_4_3_0012_1333_1333_1333.png
Cubes,How many cubes in layer y 1?,3,4,2,cubes_4_4_3_0012_1333_1333_1333.png
Cubes,How many cubes in layer y 2?,9,8,6,cubes_4_4_3_0012_1333_1333_1333.png
Cubes,How many cubes in layer y 3?,10,11,7,cubes_4_4_3_0012_1333_1333_1333.png
Cubes,How many cubes in layer y 4?,11,13,9,cubes_4_4_3_0012_1333_1333_1333.png
Cubes,How many cubes in layer z 1?,14,17,16,cubes_4_4_3_0012_1333_1333_1333.png
Cubes,How many cubes in layer z 2?,10,9,12,cubes_4_4_3_0012_1333_1333_1333.png
Cubes,How many cubes in layer z 3?,9,8,11,cubes_4_4_3_0012_1333_1333_1333.png
Cubes,How many cubes in total?,31,29,37,cubes_4_4_3_0013_0233_0333_1333.png
Cubes,How many visible cubes?,19,21,23,cubes_4_4_3_0013_0233_0333_1333.png
Cubes,How many non visible cubes?,12,13,10,cubes_4_4_3_0013_0233_0333_1333.png
Cubes,How many cubes in layer x 1?,4,6,3,cubes_4_4_3_0013_0233_0333_1333.png
Cubes,How many cubes in layer x 2?,8,11,7,cubes_4_4_3_0013_0233_0333_1333.png
Cubes,How many cubes in layer x 3?,9,12,7,cubes_4_4_3_0013_0233_0333_1333.png
Cubes,How many cubes in layer x 4?,10,7,8,cubes_4_4_3_0013_0233_0333_1333.png
Cubes,How many cubes in layer y 1?,1,2,3,cubes_4_4_3_0013_0233_0333_1333.png
Cubes,How many cubes in layer y 2?,8,11,10,cubes_4_4_3_0013_0233_0333_1333.png
Cubes,How many cubes in layer y 3?,10,8,13,cubes_4_4_3_0013_0233_0333_1333.png
Cubes,How many cubes in layer y 4?,12,11,14,cubes_4_4_3_0013_0233_0333_1333.png
Cubes,How many cubes in layer z 1?,12,13,14,cubes_4_4_3_0013_0233_0333_1333.png
Cubes,How many cubes in layer z 2?,10,12,9,cubes_4_4_3_0013_0233_0333_1333.png
Cubes,How many cubes in layer z 3?,9,6,11,cubes_4_4_3_0013_0233_0333_1333.png
Cubes,How many cubes in total?,27,22,25,cubes_4_4_3_0013_0113_0123_3333.png
Cubes,How many visible cubes?,18,21,15,cubes_4_4_3_0013_0113_0123_3333.png
Cubes,How many non visible cubes?,9,8,12,cubes_4_4_3_0013_0113_0123_3333.png
Cubes,How many cubes in layer x 1?,4,6,2,cubes_4_4_3_0013_0113_0123_3333.png
Cubes,How many cubes in layer x 2?,5,7,6,cubes_4_4_3_0013_0113_0123_3333.png
Cubes,How many cubes in layer x 3?,6,5,8,cubes_4_4_3_0013_0113_0123_3333.png
Cubes,How many cubes in layer x 4?,12,9,14,cubes_4_4_3_0013_0113_0123_3333.png
Cubes,How many cubes in layer y 1?,3,1,2,cubes_4_4_3_0013_0113_0123_3333.png
Cubes,How many cubes in layer y 2?,5,3,7,cubes_4_4_3_0013_0113_0123_3333.png
Cubes,How many cubes in layer y 3?,7,5,10,cubes_4_4_3_0013_0113_0123_3333.png
Cubes,How many cubes in layer y 4?,12,14,15,cubes_4_4_3_0013_0113_0123_3333.png
Cubes,How many cubes in layer z 1?,12,9,14,cubes_4_4_3_0013_0113_0123_3333.png
Cubes,How many cubes in layer z 2?,8,7,6,cubes_4_4_3_0013_0113_0123_3333.png
Cubes,How many cubes in layer z 3?,7,5,6,cubes_4_4_3_0013_0113_0123_3333.png
Cubes,How many cubes in total?,28,30,32,cubes_4_4_3_0003_0123_0133_3333.png
Cubes,How many visible cubes?,18,22,19,cubes_4_4_3_0003_0123_0133_3333.png
Cubes,How many non visible cubes?,10,12,7,cubes_4_4_3_0003_0123_0133_3333.png
Cubes,How many cubes in layer x 1?,3,2,1,cubes_4_4_3_0003_0123_0133_3333.png
Cubes,How many cubes in layer x 2?,6,4,5,cubes_4_4_3_0003_0123_0133_3333.png
Cubes,How many cubes in layer x 3?,7,5,10,cubes_4_4_3_0003_0123_0133_3333.png
Cubes,How many cubes in layer x 4?,12,14,9,cubes_4_4_3_0003_0123_0133_3333.png
Cubes,How many cubes in layer y 1?,3,1,4,cubes_4_4_3_0003_0123_0133_3333.png
Cubes,How many cubes in layer y 2?,5,4,6,cubes_4_4_3_0003_0123_0133_3333.png
Cubes,How many cubes in layer y 3?,8,11,5,cubes_4_4_3_0003_0123_0133_3333.png
Cubes,How many cubes in layer y 4?,12,13,15,cubes_4_4_3_0003_0123_0133_3333.png
Cubes,How many cubes in layer z 1?,11,10,14,cubes_4_4_3_0003_0123_0133_3333.png
Cubes,How many cubes in layer z 2?,9,8,10,cubes_4_4_3_0003_0123_0133_3333.png
Cubes,How many cubes in layer z 3?,8,6,10,cubes_4_4_3_0003_0123_0133_3333.png
Cubes,How many cubes in total?,16,18,19,cubes_4_4_3_0000_0013_0013_1133.png
Cubes,How many visible cubes?,12,11,10,cubes_4_4_3_0000_0013_0013_1133.png
Cubes,How many non visible cubes?,4,3,6,cubes_4_4_3_0000_0013_0013_1133.png
Cubes,How many cubes in layer x 1?,0,2,1,cubes_4_4_3_0000_0013_0013_1133.png
Cubes,How many cubes in layer x 2?,4,6,3,cubes_4_4_3_0000_0013_0013_1133.png
Cubes,How many cubes in layer x 3?,4,3,2,cubes_4_4_3_0000_0013_0013_1133.png
Cubes,How many cubes in layer x 4?,8,10,11,cubes_4_4_3_0000_0013_0013_1133.png
Cubes,How many cubes in layer y 1?,1,2,0,cubes_4_4_3_0000_0013_0013_1133.png
Cubes,How many cubes in layer y 2?,1,2,0,cubes_4_4_3_0000_0013_0013_1133.png
Cubes,How many cubes in layer y 3?,5,4,3,cubes_4_4_3_0000_0013_0013_1133.png
Cubes,How many cubes in layer y 4?,9,6,10,cubes_4_4_3_0000_0013_0013_1133.png
Cubes,How many cubes in layer z 1?,8,11,6,cubes_4_4_3_0000_0013_0013_1133.png
Cubes,How many cubes in layer z 2?,4,5,3,cubes_4_4_3_0000_0013_0013_1133.png
Cubes,How many cubes in layer z 3?,4,6,3,cubes_4_4_3_0000_0013_0013_1133.png
Cubes,How many cubes in total?,36,39,31,cubes_4_4_3_1133_1133_1233_2333.png
Cubes,How many visible cubes?,22,21,27,cubes_4_4_3_1133_1133_1233_2333.png
Cubes,How many non visible cubes?,14,16,15,cubes_4_4_3_1133_1133_1233_2333.png
Cubes,How many cubes in layer x 1?,8,6,7,cubes_4_4_3_1133_1133_1233_2333.png
Cubes,How many cubes in layer x 2?,8,9,6,cubes_4_4_3_1133_1133_1233_2333.png
Cubes,How many cubes in layer x 3?,9,7,8,cubes_4_4_3_1133_1133_1233_2333.png
Cubes,How many cubes in layer x 4?,11,9,13,cubes_4_4_3_1133_1133_1233_2333.png
Cubes,How many cubes in layer y 1?,5,6,4,cubes_4_4_3_1133_1133_1233_2333.png
Cubes,How many cubes in layer y 2?,7,5,8,cubes_4_4_3_1133_1133_1233_2333.png
Cubes,How many cubes in layer y 3?,12,11,15,cubes_4_4_3_1133_1133_1233_2333.png
Cubes,How many cubes in layer y 4?,12,14,13,cubes_4_4_3_1133_1133_1233_2333.png
Cubes,How many cubes in layer z 1?,16,19,18,cubes_4_4_3_1133_1133_1233_2333.png
Cubes,How many cubes in layer z 2?,11,10,12,cubes_4_4_3_1133_1133_1233_2333.png
Cubes,How many cubes in layer z 3?,9,8,11,cubes_4_4_3_1133_1133_1233_2333.png
Cubes,How many cubes in total?,22,24,18,cubes_4_4_3_0013_0023_0023_0233.png
Cubes,How many visible cubes?,14,15,16,cubes_4_4_3_0013_0023_0023_0233.png
Cubes,How many non visible cubes?,8,10,6,cubes_4_4_3_0013_0023_0023_0233.png
Cubes,How many cubes in layer x 1?,4,2,5,cubes_4_4_3_0013_0023_0023_0233.png
Cubes,How many cubes in layer x 2?,5,4,3,cubes_4_4_3_0013_0023_0023_0233.png
Cubes,How many cubes in layer x 3?,5,4,3,cubes_4_4_3_0013_0023_0023_0233.png
Cubes,How many cubes in layer x 4?,8,9,7,cubes_4_4_3_0013_0023_0023_0233.png
Cubes,How many cubes in layer y 1?,0,2,1,cubes_4_4_3_0013_0023_0023_0233.png
Cubes,How many cubes in layer y 2?,2,3,1,cubes_4_4_3_0013_0023_0023_0233.png
Cubes,How many cubes in layer y 3?,8,6,11,cubes_4_4_3_0013_0023_0023_0233.png
Cubes,How many cubes in layer y 4?,12,10,9,cubes_4_4_3_0013_0023_0023_0233.png
Cubes,How many cubes in layer z 1?,9,11,6,cubes_4_4_3_0013_0023_0023_0233.png
Cubes,How many cubes in layer z 2?,8,7,10,cubes_4_4_3_0013_0023_0023_0233.png
Cubes,How many cubes in layer z 3?,5,4,6,cubes_4_4_3_0013_0023_0023_0233.png
Cubes,How many cubes in total?,29,28,26,cubes_4_4_3_0023_0033_0233_2233.png
Cubes,How many visible cubes?,18,15,16,cubes_4_4_3_0023_0033_0233_2233.png
Cubes,How many non visible cubes?,11,12,9,cubes_4_4_3_0023_0033_0233_2233.png
Cubes,How many cubes in layer x 1?,5,7,4,cubes_4_4_3_0023_0033_0233_2233.png
Cubes,How many cubes in layer x 2?,6,8,7,cubes_4_4_3_0023_0033_0233_2233.png
Cubes,How many cubes in layer x 3?,8,5,11,cubes_4_4_3_0023_0033_0233_2233.png
Cubes,How many cubes in layer x 4?,10,13,11,cubes_4_4_3_0023_0033_0233_2233.png
Cubes,How many cubes in layer y 1?,2,4,0,cubes_4_4_3_0023_0033_0233_2233.png
Cubes,How many cubes in layer y 2?,4,5,6,cubes_4_4_3_0023_0033_0233_2233.png
Cubes,How many cubes in layer y 3?,11,13,10,cubes_4_4_3_0023_0033_0233_2233.png
Cubes,How many cubes in layer y 4?,12,13,15,cubes_4_4_3_0023_0033_0233_2233.png
Cubes,How many cubes in layer z 1?,11,10,14,cubes_4_4_3_0023_0033_0233_2233.png
Cubes,How many cubes in layer z 2?,11,8,10,cubes_4_4_3_0023_0033_0233_2233.png
Cubes,How many cubes in layer z 3?,7,10,4,cubes_4_4_3_0023_0033_0233_2233.png
Cubes,How many cubes in total?,28,29,26,cubes_4_4_3_0003_0023_1223_3333.png
Cubes,How many visible cubes?,17,14,20,cubes_4_4_3_0003_0023_1223_3333.png
Cubes,How many non visible cubes?,11,12,9,cubes_4_4_3_0003_0023_1223_3333.png
Cubes,How many cubes in layer x 1?,3,2,5,cubes_4_4_3_0003_0023_1223_3333.png
Cubes,How many cubes in layer x 2?,5,7,3,cubes_4_4_3_0003_0023_1223_3333.png
Cubes,How many cubes in layer x 3?,8,6,10,cubes_4_4_3_0003_0023_1223_3333.png
Cubes,How many cubes in layer x 4?,12,15,14,cubes_4_4_3_0003_0023_1223_3333.png
Cubes,How many cubes in layer y 1?,4,5,3,cubes_4_4_3_0003_0023_1223_3333.png
Cubes,How many cubes in layer y 2?,5,6,7,cubes_4_4_3_0003_0023_1223_3333.png
Cubes,How many cubes in layer y 3?,7,8,6,cubes_4_4_3_0003_0023_1223_3333.png
Cubes,How many cubes in layer y 4?,12,10,15,cubes_4_4_3_0003_0023_1223_3333.png
Cubes,How many cubes in layer z 1?,11,8,14,cubes_4_4_3_0003_0023_1223_3333.png
Cubes,How many cubes in layer z 2?,10,13,11,cubes_4_4_3_0003_0023_1223_3333.png
Cubes,How many cubes in layer z 3?,7,4,5,cubes_4_4_3_0003_0023_1223_3333.png
Cubes,How many cubes in total?,22,27,26,cubes_4_4_3_0013_0023_0123_0133.png
Cubes,How many visible cubes?,14,16,18,cubes_4_4_3_0013_0023_0123_0133.png
Cubes,How many non visible cubes?,8,6,11,cubes_4_4_3_0013_0023_0123_0133.png
Cubes,How many cubes in layer x 1?,4,6,2,cubes_4_4_3_0013_0023_0123_0133.png
Cubes,How many cubes in layer x 2?,5,4,6,cubes_4_4_3_0013_0023_0123_0133.png
Cubes,How many cubes in layer x 3?,6,8,4,cubes_4_4_3_0013_0023_0123_0133.png
Cubes,How many cubes in layer x 4?,7,10,4,cubes_4_4_3_0013_0023_0123_0133.png
Cubes,How many cubes in layer y 1?,0,1,2,cubes_4_4_3_0013_0023_0123_0133.png
Cubes,How many cubes in layer y 2?,2,3,1,cubes_4_4_3_0013_0023_0123_0133.png
Cubes,How many cubes in layer y 3?,8,10,11,cubes_4_4_3_0013_0023_0123_0133.png
Cubes,How many cubes in layer y 4?,12,9,11,cubes_4_4_3_0013_0023_0123_0133.png
Cubes,How many cubes in layer z 1?,10,7,12,cubes_4_4_3_0013_0023_0123_0133.png
Cubes,How many cubes in layer z 2?,7,4,10,cubes_4_4_3_0013_0023_0123_0133.png
Cubes,How many cubes in layer z 3?,5,6,3,cubes_4_4_3_0013_0023_0123_0133.png
Cubes,How many cubes in total?,33,32,27,cubes_4_4_3_0013_1223_1233_3333.png
Cubes,How many visible cubes?,19,20,21,cubes_4_4_3_0013_1223_1233_3333.png
Cubes,How many non visible cubes?,14,13,12,cubes_4_4_3_0013_1223_1233_3333.png
Cubes,How many cubes in layer x 1?,4,3,5,cubes_4_4_3_0013_1223_1233_3333.png
Cubes,How many cubes in layer x 2?,8,6,10,cubes_4_4_3_0013_1223_1233_3333.png
Cubes,How many cubes in layer x 3?,9,12,10,cubes_4_4_3_0013_1223_1233_3333.png
Cubes,How many cubes in layer x 4?,12,11,9,cubes_4_4_3_0013_1223_1233_3333.png
Cubes,How many cubes in layer y 1?,5,4,6,cubes_4_4_3_0013_1223_1233_3333.png
Cubes,How many cubes in layer y 2?,7,9,8,cubes_4_4_3_0013_1223_1233_3333.png
Cubes,How many cubes in layer y 3?,9,10,6,cubes_4_4_3_0013_1223_1233_3333.png
Cubes,How many cubes in layer y 4?,12,10,14,cubes_4_4_3_0013_1223_1233_3333.png
Cubes,How many cubes in layer z 1?,14,10,12,cubes_4_4_3_0013_1223_1233_3333.png
Cubes,How many cubes in layer z 2?,11,10,13,cubes_4_4_3_0013_1223_1233_3333.png
Cubes,How many cubes in layer z 3?,8,7,5,cubes_4_4_3_0013_1223_1233_3333.png
Cubes,How many cubes in total?,32,28,29,cubes_4_4_3_0113_1113_1233_3333.png
Cubes,How many visible cubes?,21,18,16,cubes_4_4_3_0113_1113_1233_3333.png
Cubes,How many non visible cubes?,11,9,8,cubes_4_4_3_0113_1113_1233_3333.png
Cubes,How many cubes in layer x 1?,5,4,6,cubes_4_4_3_0113_1113_1233_3333.png
Cubes,How many cubes in layer x 2?,6,7,4,cubes_4_4_3_0113_1113_1233_3333.png
Cubes,How many cubes in layer x 3?,9,10,11,cubes_4_4_3_0113_1113_1233_3333.png
Cubes,How many cubes in layer x 4?,12,13,14,cubes_4_4_3_0113_1113_1233_3333.png
Cubes,How many cubes in layer y 1?,5,7,6,cubes_4_4_3_0113_1113_1233_3333.png
Cubes,How many cubes in layer y 2?,7,6,8,cubes_4_4_3_0113_1113_1233_3333.png
Cubes,How many cubes in layer y 3?,8,10,7,cubes_4_4_3_0113_1113_1233_3333.png
Cubes,How many cubes in layer y 4?,12,11,15,cubes_4_4_3_0113_1113_1233_3333.png
Cubes,How many cubes in layer z 1?,15,11,12,cubes_4_4_3_0113_1113_1233_3333.png
Cubes,How many cubes in layer z 2?,9,8,12,cubes_4_4_3_0113_1113_1233_3333.png
Cubes,How many cubes in layer z 3?,8,11,10,cubes_4_4_3_0113_1113_1233_3333.png
Cubes,How many cubes in total?,29,34,33,cubes_4_4_3_0002_1113_1233_3333.png
Cubes,How many visible cubes?,18,22,17,cubes_4_4_3_0002_1113_1233_3333.png
Cubes,How many non visible cubes?,11,12,9,cubes_4_4_3_0002_1113_1233_3333.png
Cubes,How many cubes in layer x 1?,2,3,4,cubes_4_4_3_0002_1113_1233_3333.png
Cubes,How many cubes in layer x 2?,6,5,4,cubes_4_4_3_0002_1113_1233_3333.png
Cubes,How many cubes in layer x 3?,9,7,6,cubes_4_4_3_0002_1113_1233_3333.png
Cubes,How many cubes in layer x 4?,12,13,9,cubes_4_4_3_0002_1113_1233_3333.png
Cubes,How many cubes in layer y 1?,5,4,3,cubes_4_4_3_0002_1113_1233_3333.png
Cubes,How many cubes in layer y 2?,6,5,8,cubes_4_4_3_0002_1113_1233_3333.png
Cubes,How many cubes in layer y 3?,7,4,9,cubes_4_4_3_0002_1113_1233_3333.png
Cubes,How many cubes in layer y 4?,11,10,12,cubes_4_4_3_0002_1113_1233_3333.png
Cubes,How many cubes in layer z 1?,13,12,11,cubes_4_4_3_0002_1113_1233_3333.png
Cubes,How many cubes in layer z 2?,9,7,12,cubes_4_4_3_0002_1113_1233_3333.png
Cubes,How many cubes in layer z 3?,7,9,5,cubes_4_4_3_0002_1113_1233_3333.png
Cubes,How many cubes in total?,34,40,33,cubes_4_4_3_0112_0133_2333_3333.png
Cubes,How many visible cubes?,20,19,16,cubes_4_4_3_0112_0133_2333_3333.png
Cubes,How many non visible cubes?,14,10,13,cubes_4_4_3_0112_0133_2333_3333.png
Cubes,How many cubes in layer x 1?,4,2,3,cubes_4_4_3_0112_0133_2333_3333.png
Cubes,How many cubes in layer x 2?,7,4,6,cubes_4_4_3_0112_0133_2333_3333.png
Cubes,How many cubes in layer x 3?,11,12,13,cubes_4_4_3_0112_0133_2333_3333.png
Cubes,How many cubes in layer x 4?,12,15,9,cubes_4_4_3_0112_0133_2333_3333.png
