type,question,correct,wrong1,wrong2,image
Figures,How many figures?,24,19,28,figures_6_4_263082_620510_113431_171644.png
Figures,How many columns?,6,5,4,figures_6_4_263082_620510_113431_171644.png
Figures,How many rows?,4,6,2,figures_6_4_263082_620510_113431_171644.png
Figures,How many triangles?,12,14,9,figures_6_4_263082_620510_113431_171644.png
Figures,How many squares?,7,5,9,figures_6_4_263082_620510_113431_171644.png
Figures,How many circles?,5,4,6,figures_6_4_263082_620510_113431_171644.png
Figures,How many red figures?,9,8,6,figures_6_4_263082_620510_113431_171644.png
Figures,How many green figures?,10,12,13,figures_6_4_263082_620510_113431_171644.png
Figures,How many blue figures?,5,6,7,figures_6_4_263082_620510_113431_171644.png
Figures,How many red triangles?,3,2,5,figures_6_4_263082_620510_113431_171644.png
Figures,How many green triangles?,6,8,7,figures_6_4_263082_620510_113431_171644.png
Figures,How many blue triangles?,3,4,1,figures_6_4_263082_620510_113431_171644.png
Figures,How many red squares?,3,2,5,figures_6_4_263082_620510_113431_171644.png
Figures,How many green squares?,3,1,5,figures_6_4_263082_620510_113431_171644.png
Figures,How many blue squares?,1,0,3,figures_6_4_263082_620510_113431_171644.png
Figures,How many red circles?,3,1,4,figures_6_4_263082_620510_113431_171644.png
Figures,How many green circles?,1,3,0,figures_6_4_263082_620510_113431_171644.png
Figures,How many blue circles?,1,3,2,figures_6_4_263082_620510_113431_171644.png
Figures,How many figures?,24,21,20,figures_6_4_372346_528671_402733_757706.png
Figures,How many columns?,6,7,5,figures_6_4_372346_528671_402733_757706.png
Figures,How many rows?,4,5,6,figures_6_4_372346_528671_402733_757706.png
Figures,How many triangles?,6,5,8,figures_6_4_372346_528671_402733_757706.png
Figures,How many squares?,8,11,7,figures_6_4_372346_528671_402733_757706.png
Figures,How many circles?,10,9,12,figures_6_4_372346_528671_402733_757706.png
Figures,How many red figures?,9,12,10,figures_6_4_372346_528671_402733_757706.png
Figures,How many green figures?,9,10,8,figures_6_4_372346_528671_402733_757706.png
Figures,How many blue figures?,6,8,4,figures_6_4_372346_528671_402733_757706.png
Figures,How many red triangles?,2,1,3,figures_6_4_372346_528671_402733_757706.png
Figures,How many green triangles?,1,3,2,figures_6_4_372346_528671_402733_757706.png
Figures,How many blue triangles?,3,5,2,figures_6_4_372346_528671_402733_757706.png
Figures,How many red squares?,4,6,2,figures_6_4_372346_528671_402733_757706.png
Figures,How many green squares?,2,4,0,figures_6_4_372346_528671_402733_757706.png
Figures,How many blue squares?,2,4,3,figures_6_4_372346_528671_402733_757706.png
Figures,How many red circles?,3,5,4,figures_6_4_372346_528671_402733_757706.png
Figures,How many green circles?,6,8,7,figures_6_4_372346_528671_402733_757706.png
Figures,How many blue circles?,1,2,3,figures_6_4_372346_528671_402733_757706.png
Figures,How many figures?,24,22,29,figures_6_4_262157_240770_708670_281074.png
Figures,How many columns?,6,5,4,figures_6_4_262157_240770_708670_281074.png
Figures,How many rows?,4,6,3,figures_6_4_262157_240770_708670_281074.png
Figures,How many triangles?,11,9,12,figures_6_4_262157_240770_708670_281074.png
Figures,How many squares?,3,1,5,figures_6_4_262157_240770_708670_281074.png
Figures,How many circles?,10,11,9,figures_6_4_262157_240770_708670_281074.png
Figures,How many red figures?,7,6,8,figures_6_4_262157_240770_708670_281074.png
Figures,How many green figures?,10,7,13,figures_6_4_262157_240770_708670_281074.png
Figures,How many blue figures?,7,9,4,figures_6_4_262157_240770_708670_281074.png
Figures,How many red triangles?,5,3,4,figures_6_4_262157_240770_708670_281074.png
Figures,How many green triangles?,2,4,1,figures_6_4_262157_240770_708670_281074.png
Figures,How many blue triangles?,4,6,3,figures_6_4_262157_240770_708670_281074.png
Figures,How many red squares?,0,1,2,figures_6_4_262157_240770_708670_281074.png
Figures,How many green squares?,2,4,1,figures_6_4_262157_240770_708670_281074.png
Figures,How many blue squares?,1,0,2,figures_6_4_262157_240770_708670_281074.png
Figures,How many red circles?,2,1,0,figures_6_4_262157_240770_708670_281074.png
Figures,How many green circles?,6,7,4,figures_6_4_262157_240770_708670_281074.png
Figures,How many blue circles?,2,4,1,figures_6_4_262157_240770_708670_281074.png
Figures,How many figures?,24,29,27,figures_6_4_741205_561831_266408_228018.png
Figures,How many columns?,6,4,8,figures_6_4_741205_561831_266408_228018.png
Figures,How many rows?,4,3,5,figures_6_4_741205_561831_266408_228018.png
Figures,How many triangles?,11,12,10,figures_6_4_741205_561831_266408_228018.png
Figures,How many squares?,5,7,6,figures_6_4_741205_561831_266408_228018.png
Figures,How many circles?,8,7,10,figures_6_4_741205_561831_266408_228018.png
Figures,How many red figures?,7,9,8,figures_6_4_741205_561831_266408_228018.png
Figures,How many green figures?,7,10,8,figures_6_4_741205_561831_266408_228018.png
Figures,How many blue figures?,10,7,8,figures_6_4_741205_561831_266408_228018.png
Figures,How many red triangles?,3,1,4,figures_6_4_741205_561831_266408_228018.png
Figures,How many green triangles?,4,6,5,figures_6_4_741205_561831_266408_228018.png
Figures,How many blue triangles?,4,2,3,figures_6_4_741205_561831_266408_228018.png
Figures,How many red squares?,1,2,3,figures_6_4_741205_561831_266408_228018.png
Figures,How many green squares?,2,0,3,figures_6_4_741205_561831_266408_228018.png
Figures,How many blue squares?,2,1,3,figures_6_4_741205_561831_266408_228018.png
Figures,How many red circles?,3,1,5,figures_6_4_741205_561831_266408_228018.png
Figures,How many green circles?,1,2,3,figures_6_4_741205_561831_266408_228018.png
Figures,How many blue circles?,4,5,2,figures_6_4_741205_561831_266408_228018.png
Figures,How many figures?,24,21,26,figures_6_4_272315_344223_133686_702162.png
Figures,How many columns?,6,7,8,figures_6_4_272315_344223_133686_702162.png
Figures,How many rows?,4,2,3,figures_6_4_272315_344223_133686_702162.png
Figures,How many triangles?,10,13,9,figures_6_4_272315_344223_133686_702162.png
Figures,How many squares?,8,11,5,figures_6_4_272315_344223_133686_702162.png
Figures,How many circles?,6,5,8,figures_6_4_272315_344223_133686_702162.png
Figures,How many red figures?,9,12,6,figures_6_4_272315_344223_133686_702162.png
Figures,How many green figures?,7,5,6,figures_6_4_272315_344223_133686_702162.png
Figures,How many blue figures?,8,9,11,figures_6_4_272315_344223_133686_702162.png
Figures,How many red triangles?,1,3,0,figures_6_4_272315_344223_133686_702162.png
Figures,How many green triangles?,3,4,2,figures_6_4_272315_344223_133686_702162.png
Figures,How many blue triangles?,6,5,4,figures_6_4_272315_344223_133686_702162.png
Figures,How many red squares?,5,4,7,figures_6_4_272315_344223_133686_702162.png
Figures,How many green squares?,2,0,3,figures_6_4_272315_344223_133686_702162.png
Figures,How many blue squares?,1,2,0,figures_6_4_272315_344223_133686_702162.png
Figures,How many red circles?,3,5,2,figures_6_4_272315_344223_133686_702162.png
Figures,How many green circles?,2,1,4,figures_6_4_272315_344223_133686_702162.png
Figures,How many blue circles?,1,2,0,figures_6_4_272315_344223_133686_702162.png
Figures,How many figures?,24,23,25,figures_6_4_000482_324072_515847_600854.png
Figures,How many columns?,6,8,5,figures_6_4_000482_324072_515847_600854.png
Figures,How many rows?,4,2,6,figures_6_4_000482_324072_515847_600854.png
Figures,How many triangles?,10,12,11,figures_6_4_000482_324072_515847_600854.png
Figures,How many squares?,8,10,6,figures_6_4_000482_324072_515847_600854.png
Figures,How many circles?,6,7,4,figures_6_4_000482_324072_515847_600854.png
Figures,How many red figures?,8,6,9,figures_6_4_000482_324072_515847_600854.png
Figures,How many green figures?,7,6,5,figures_6_4_000482_324072_515847_600854.png
Figures,How many blue figures?,9,12,7,figures_6_4_000482_324072_515847_600854.png
Figures,How many red triangles?,6,4,7,figures_6_4_000482_324072_515847_600854.png
Figures,How many green triangles?,1,2,0,figures_6_4_000482_324072_515847_600854.png
Figures,How many blue triangles?,3,5,2,figures_6_4_000482_324072_515847_600854.png
Figures,How many red squares?,1,0,2,figures_6_4_000482_324072_515847_600854.png
Figures,How many green squares?,4,5,3,figures_6_4_000482_324072_515847_600854.png
Figures,How many blue squares?,3,1,2,figures_6_4_000482_324072_515847_600854.png
Figures,How many red circles?,1,2,3,figures_6_4_000482_324072_515847_600854.png
Figures,How many green circles?,2,0,3,figures_6_4_000482_324072_515847_600854.png
Figures,How many blue circles?,3,1,2,figures_6_4_000482_324072_515847_600854.png
Figures,How many figures?,24,22,28,figures_6_4_830782_177478_706766_223488.png
Figures,How many columns?,6,8,5,figures_6_4_830782_177478_706766_223488.png
Figures,How many rows?,4,6,5,figures_6_4_830782_177478_706766_223488.png
Figures,How many triangles?,6,5,7,figures_6_4_830782_177478_706766_223488.png
Figures,How many squares?,4,3,5,figures_6_4_830782_177478_706766_223488.png
Figures,How many circles?,14,11,10,figures_6_4_830782_177478_706766_223488.png
Figures,How many red figures?,7,4,5,figures_6_4_830782_177478_706766_223488.png
Figures,How many green figures?,9,6,8,figures_6_4_830782_177478_706766_223488.png
Figures,How many blue figures?,8,5,9,figures_6_4_830782_177478_706766_223488.png
Figures,How many red triangles?,2,0,1,figures_6_4_830782_177478_706766_223488.png
Figures,How many green triangles?,1,3,0,figures_6_4_830782_177478_706766_223488.png
Figures,How many blue triangles?,3,2,5,figures_6_4_830782_177478_706766_223488.png
Figures,How many red squares?,2,3,1,figures_6_4_830782_177478_706766_223488.png
Figures,How many green squares?,2,0,4,figures_6_4_830782_177478_706766_223488.png
Figures,How many blue squares?,0,2,1,figures_6_4_830782_177478_706766_223488.png
Figures,How many red circles?,3,2,4,figures_6_4_830782_177478_706766_223488.png
Figures,How many green circles?,6,5,4,figures_6_4_830782_177478_706766_223488.png
Figures,How many blue circles?,5,3,7,figures_6_4_830782_177478_706766_223488.png
Figures,How many figures?,24,28,27,figures_6_4_048554_226728_246406_051534.png
Figures,How many columns?,6,8,7,figures_6_4_048554_226728_246406_051534.png
Figures,How many rows?,4,2,3,figures_6_4_048554_226728_246406_051534.png
Figures,How many triangles?,8,11,9,figures_6_4_048554_226728_246406_051534.png
Figures,How many squares?,10,8,7,figures_6_4_048554_226728_246406_051534.png
Figures,How many circles?,6,5,7,figures_6_4_048554_226728_246406_051534.png
Figures,How many red figures?,7,4,9,figures_6_4_048554_226728_246406_051534.png
Figures,How many green figures?,7,9,5,figures_6_4_048554_226728_246406_051534.png
Figures,How many blue figures?,10,12,7,figures_6_4_048554_226728_246406_051534.png
Figures,How many red triangles?,3,2,5,figures_6_4_048554_226728_246406_051534.png
Figures,How many green triangles?,1,2,3,figures_6_4_048554_226728_246406_051534.png
Figures,How many blue triangles?,4,6,5,figures_6_4_048554_226728_246406_051534.png
Figures,How many red squares?,1,2,0,figures_6_4_048554_226728_246406_051534.png
Figures,How many green squares?,5,7,3,figures_6_4_048554_226728_246406_051534.png
Figures,How many blue squares?,4,5,6,figures_6_4_048554_226728_246406_051534.png
Figures,How many red circles?,3,2,1,figures_6_4_048554_226728_246406_051534.png
Figures,How many green circles?,1,0,2,figures_6_4_048554_226728_246406_051534.png
Figures,How many blue circles?,2,4,1,figures_6_4_048554_226728_246406_051534.png
Figures,How many figures?,24,26,28,figures_6_4_715365_238301_748618_158661.png
Figures,How many columns?,6,8,7,figures_6_4_715365_238301_748618_158661.png
Figures,How many rows?,4,2,6,figures_6_4_715365_238301_748618_158661.png
Figures,How many triangles?,7,9,4,figures_6_4_715365_238301_748618_158661.png
Figures,How many squares?,7,4,8,figures_6_4_715365_238301_748618_158661.png
Figures,How many circles?,10,7,8,figures_6_4_715365_238301_748618_158661.png
Figures,How many red figures?,8,9,6,figures_6_4_715365_238301_748618_158661.png
Figures,How many green figures?,8,5,7,figures_6_4_715365_238301_748618_158661.png
Figures,How many blue figures?,8,10,5,figures_6_4_715365_238301_748618_158661.png
Figures,How many red triangles?,1,2,3,figures_6_4_715365_238301_748618_158661.png
Figures,How many green triangles?,5,4,6,figures_6_4_715365_238301_748618_158661.png
Figures,How many blue triangles?,1,2,3,figures_6_4_715365_238301_748618_158661.png
Figures,How many red squares?,3,4,1,figures_6_4_715365_238301_748618_158661.png
Figures,How many green squares?,1,0,3,figures_6_4_715365_238301_748618_158661.png
Figures,How many blue squares?,3,4,5,figures_6_4_715365_238301_748618_158661.png
Figures,How many red circles?,4,6,2,figures_6_4_715365_238301_748618_158661.png
Figures,How many green circles?,2,3,4,figures_6_4_715365_238301_748618_158661.png
Figures,How many blue circles?,4,3,2,figures_6_4_715365_238301_748618_158661.png
Figures,How many figures?,24,20,23,figures_6_4_312702_830335_188271_104005.png
Figures,How many columns?,6,4,5,figures_6_4_312702_830335_188271_104005.png
Figures,How many rows?,4,2,5,figures_6_4_312702_830335_188271_104005.png
Figures,How many triangles?,12,14,10,figures_6_4_312702_830335_188271_104005.png
Figures,How many squares?,7,9,4,figures_6_4_312702_830335_188271_104005.png
Figures,How many circles?,5,4,7,figures_6_4_312702_830335_188271_104005.png
Figures,How many red figures?,9,6,12,figures_6_4_312702_830335_188271_104005.png
Figures,How many green figures?,7,8,9,figures_6_4_312702_830335_188271_104005.png
Figures,How many blue figures?,8,10,7,figures_6_4_312702_830335_188271_104005.png
Figures,How many red triangles?,5,7,4,figures_6_4_312702_830335_188271_104005.png
Figures,How many green triangles?,4,5,6,figures_6_4_312702_830335_188271_104005.png
Figures,How many blue triangles?,3,5,1,figures_6_4_312702_830335_188271_104005.png
Figures,How many red squares?,4,5,3,figures_6_4_312702_830335_188271_104005.png
Figures,How many green squares?,1,3,2,figures_6_4_312702_830335_188271_104005.png
Figures,How many blue squares?,2,1,3,figures_6_4_312702_830335_188271_104005.png
Figures,How many red circles?,0,2,1,figures_6_4_312702_830335_188271_104005.png
Figures,How many green circles?,2,0,1,figures_6_4_312702_830335_188271_104005.png
Figures,How many blue circles?,3,1,4,figures_6_4_312702_830335_188271_104005.png
Figures,How many figures?,24,21,23,figures_6_4_518203_776846_617585_230273.png
Figures,How many columns?,6,8,4,figures_6_4_518203_776846_617585_230273.png
Figures,How many rows?,4,2,5,figures_6_4_518203_776846_617585_230273.png
Figures,How many triangles?,7,6,9,figures_6_4_518203_776846_617585_230273.png
Figures,How many squares?,7,8,4,figures_6_4_518203_776846_617585_230273.png
Figures,How many circles?,10,13,7,figures_6_4_518203_776846_617585_230273.png
Figures,How many red figures?,8,9,7,figures_6_4_518203_776846_617585_230273.png
Figures,How many green figures?,7,5,6,figures_6_4_518203_776846_617585_230273.png
Figures,How many blue figures?,9,8,12,figures_6_4_518203_776846_617585_230273.png
Figures,How many red triangles?,2,0,1,figures_6_4_518203_776846_617585_230273.png
Figures,How many green triangles?,2,0,4,figures_6_4_518203_776846_617585_230273.png
Figures,How many blue triangles?,3,4,5,figures_6_4_518203_776846_617585_230273.png
Figures,How many red squares?,3,5,4,figures_6_4_518203_776846_617585_230273.png
Figures,How many green squares?,1,2,3,figures_6_4_518203_776846_617585_230273.png
Figures,How many blue squares?,3,4,1,figures_6_4_518203_776846_617585_230273.png
Figures,How many red circles?,3,4,1,figures_6_4_518203_776846_617585_230273.png
Figures,How many green circles?,4,2,6,figures_6_4_518203_776846_617585_230273.png
Figures,How many blue circles?,3,5,2,figures_6_4_518203_776846_617585_230273.png
Figures,How many figures?,24,26,27,figures_6_4_648265_767424_736742_484267.png
Figures,How many columns?,6,8,7,figures_6_4_648265_767424_736742_484267.png
Figures,How many rows?,4,5,3,figures_6_4_648265_767424_736742_484267.png
Figures,How many triangles?,4,6,5,figures_6_4_648265_767424_736742_484267.png
Figures,How many squares?,8,5,9,figures_6_4_648265_767424_736742_484267.png
Figures,How many circles?,12,11,13,figures_6_4_648265_767424_736742_484267.png
Figures,How many red figures?,6,7,5,figures_6_4_648265_767424_736742_484267.png
Figures,How many green figures?,11,12,9,figures_6_4_648265_767424_736742_484267.png
Figures,How many blue figures?,7,8,6,figures_6_4_648265_767424_736742_484267.png
Figures,How many red triangles?,0,1,2,figures_6_4_648265_767424_736742_484267.png
Figures,How many green triangles?,0,2,1,figures_6_4_648265_767424_736742_484267.png
Figures,How many blue triangles?,4,6,5,figures_6_4_648265_767424_736742_484267.png
Figures,How many red squares?,1,2,0,figures_6_4_648265_767424_736742_484267.png
Figures,How many green squares?,6,7,4,figures_6_4_648265_767424_736742_484267.png
Figures,How many blue squares?,1,2,0,figures_6_4_648265_767424_736742_484267.png
Figures,How many red circles?,5,6,4,figures_6_4_648265_767424_736742_484267.png
Figures,How many green circles?,5,7,3,figures_6_4_648265_767424_736742_484267.png
Figures,How many blue circles?,2,1,0,figures_6_4_648265_767424_736742_484267.png
Figures,How many figures?,24,19,23,figures_6_4_201461_720888_607071_142782.png
Figures,How many columns?,6,7,4,figures_6_4_201461_720888_607071_142782.png
Figures,How many rows?,4,6,2,figures_6_4_201461_720888_607071_142782.png
Figures,How many triangles?,12,15,13,figures_6_4_201461_720888_607071_142782.png
Figures,How many squares?,2,1,4,figures_6_4_201461_720888_607071_142782.png
Figures,How many circles?,10,13,7,figures_6_4_201461_720888_607071_142782.png
Figures,How many red figures?,6,8,5,figures_6_4_201461_720888_607071_142782.png
Figures,How many green figures?,10,11,8,figures_6_4_201461_720888_607071_142782.png
Figures,How many blue figures?,8,11,7,figures_6_4_201461_720888_607071_142782.png
Figures,How many red triangles?,4,5,6,figures_6_4_201461_720888_607071_142782.png
Figures,How many green triangles?,4,5,6,figures_6_4_201461_720888_607071_142782.png
Figures,How many blue triangles?,4,2,6,figures_6_4_201461_720888_607071_142782.png
Figures,How many red squares?,0,1,2,figures_6_4_201461_720888_607071_142782.png
Figures,How many green squares?,2,0,1,figures_6_4_201461_720888_607071_142782.png
Figures,How many blue squares?,0,1,2,figures_6_4_201461_720888_607071_142782.png
Figures,How many red circles?,2,0,4,figures_6_4_201461_720888_607071_142782.png
Figures,How many green circles?,4,2,5,figures_6_4_201461_720888_607071_142782.png
Figures,How many blue circles?,4,5,3,figures_6_4_201461_720888_607071_142782.png
Figures,How many figures?,24,23,19,figures_6_4_608768_484027_325641_047845.png
Figures,How many columns?,6,7,8,figures_6_4_608768_484027_325641_047845.png
Figures,How many rows?,4,5,2,figures_6_4_608768_484027_325641_047845.png
Figures,How many triangles?,6,8,5,figures_6_4_608768_484027_325641_047845.png
Figures,How many squares?,8,9,6,figures_6_4_608768_484027_325641_047845.png
Figures,How many circles?,10,12,8,figures_6_4_608768_484027_325641_047845.png
Figures,How many red figures?,7,9,5,figures_6_4_608768_484027_325641_047845.png
Figures,How many green figures?,9,7,10,figures_6_4_608768_484027_325641_047845.png
Figures,How many blue figures?,8,11,7,figures_6_4_608768_484027_325641_047845.png
Figures,How many red triangles?,3,1,5,figures_6_4_608768_484027_325641_047845.png
Figures,How many green triangles?,1,0,2,figures_6_4_608768_484027_325641_047845.png
Figures,How many blue triangles?,2,4,0,figures_6_4_608768_484027_325641_047845.png
Figures,How many red squares?,1,3,2,figures_6_4_608768_484027_325641_047845.png
Figures,How many green squares?,5,7,3,figures_6_4_608768_484027_325641_047845.png
Figures,How many blue squares?,2,0,1,figures_6_4_608768_484027_325641_047845.png
Figures,How many red circles?,3,5,1,figures_6_4_608768_484027_325641_047845.png
Figures,How many green circles?,3,4,2,figures_6_4_608768_484027_325641_047845.png
Figures,How many blue circles?,4,3,5,figures_6_4_608768_484027_325641_047845.png
Figures,How many figures?,24,25,29,figures_6_4_172424_180612_881752_423548.png
Figures,How many columns?,6,8,7,figures_6_4_172424_180612_881752_423548.png
Figures,How many rows?,4,6,2,figures_6_4_172424_180612_881752_423548.png
Figures,How many triangles?,10,7,9,figures_6_4_172424_180612_881752_423548.png
Figures,How many squares?,7,6,10,figures_6_4_172424_180612_881752_423548.png
Figures,How many circles?,7,5,8,figures_6_4_172424_180612_881752_423548.png
Figures,How many red figures?,3,2,1,figures_6_4_172424_180612_881752_423548.png
Figures,How many green figures?,10,7,12,figures_6_4_172424_180612_881752_423548.png
Figures,How many blue figures?,11,8,12,figures_6_4_172424_180612_881752_423548.png
Figures,How many red triangles?,1,0,3,figures_6_4_172424_180612_881752_423548.png
Figures,How many green triangles?,4,6,5,figures_6_4_172424_180612_881752_423548.png
Figures,How many blue triangles?,5,3,4,figures_6_4_172424_180612_881752_423548.png
Figures,How many red squares?,1,2,3,figures_6_4_172424_180612_881752_423548.png
Figures,How many green squares?,4,3,6,figures_6_4_172424_180612_881752_423548.png
Figures,How many blue squares?,2,4,1,figures_6_4_172424_180612_881752_423548.png
Figures,How many red circles?,1,0,2,figures_6_4_172424_180612_881752_423548.png
Figures,How many green circles?,2,4,3,figures_6_4_172424_180612_881752_423548.png
Figures,How many blue circles?,4,3,5,figures_6_4_172424_180612_881752_423548.png
Figures,How many figures?,24,22,25,figures_6_4_335038_173876_801886_733727.png
Figures,How many columns?,6,5,7,figures_6_4_335038_173876_801886_733727.png
Figures,How many rows?,4,2,5,figures_6_4_335038_173876_801886_733727.png
Figures,How many triangles?,5,7,3,figures_6_4_335038_173876_801886_733727.png
Figures,How many squares?,7,5,10,figures_6_4_335038_173876_801886_733727.png
Figures,How many circles?,12,11,14,figures_6_4_335038_173876_801886_733727.png
Figures,How many red figures?,10,11,12,figures_6_4_335038_173876_801886_733727.png
Figures,How many green figures?,7,9,5,figures_6_4_335038_173876_801886_733727.png
Figures,How many blue figures?,7,6,4,figures_6_4_335038_173876_801886_733727.png
Figures,How many red triangles?,2,4,0,figures_6_4_335038_173876_801886_733727.png
Figures,How many green triangles?,2,0,4,figures_6_4_335038_173876_801886_733727.png
Figures,How many blue triangles?,1,2,3,figures_6_4_335038_173876_801886_733727.png
Figures,How many red squares?,6,7,8,figures_6_4_335038_173876_801886_733727.png
Figures,How many green squares?,0,1,2,figures_6_4_335038_173876_801886_733727.png
Figures,How many blue squares?,1,3,2,figures_6_4_335038_173876_801886_733727.png
Figures,How many red circles?,2,3,1,figures_6_4_335038_173876_801886_733727.png
Figures,How many green circles?,5,3,6,figures_6_4_335038_173876_801886_733727.png
Figures,How many blue circles?,5,6,7,figures_6_4_335038_173876_801886_733727.png
Figures,How many figures?,24,22,21,figures_6_4_165842_580788_687738_423735.png
Figures,How many columns?,6,7,8,figures_6_4_165842_580788_687738_423735.png
Figures,How many rows?,4,5,2,figures_6_4_165842_580788_687738_423735.png
Figures,How many triangles?,4,3,6,figures_6_4_165842_580788_687738_423735.png
Figures,How many squares?,8,6,7,figures_6_4_165842_580788_687738_423735.png
Figures,How many circles?,12,13,10,figures_6_4_165842_580788_687738_423735.png
Figures,How many red figures?,6,7,5,figures_6_4_165842_580788_687738_423735.png
Figures,How many green figures?,7,8,5,figures_6_4_165842_580788_687738_423735.png
Figures,How many blue figures?,11,10,9,figures_6_4_165842_580788_687738_423735.png
Figures,How many red triangles?,1,3,0,figures_6_4_165842_580788_687738_423735.png
Figures,How many green triangles?,1,2,3,figures_6_4_165842_580788_687738_423735.png
Figures,How many blue triangles?,2,3,4,figures_6_4_165842_580788_687738_423735.png
Figures,How many red squares?,3,4,2,figures_6_4_165842_580788_687738_423735.png
Figures,How many green squares?,2,1,0,figures_6_4_165842_580788_687738_423735.png
Figures,How many blue squares?,3,1,2,figures_6_4_165842_580788_687738_423735.png
Figures,How many red circles?,2,3,4,figures_6_4_165842_580788_687738_423735.png
Figures,How many green circles?,4,6,2,figures_6_4_165842_580788_687738_423735.png
Figures,How many blue circles?,6,5,4,figures_6_4_165842_580788_687738_423735.png
Figures,How many figures?,24,26,29,figures_6_4_101678_260334_301477_771247.png
Figures,How many columns?,6,7,5,figures_6_4_101678_260334_301477_771247.png
Figures,How many rows?,4,6,2,figures_6_4_101678_260334_301477_771247.png
Figures,How many triangles?,9,7,8,figures_6_4_101678_260334_301477_771247.png
Figures,How many squares?,6,5,8,figures_6_4_101678_260334_301477_771247.png
Figures,How many circles?,9,6,11,figures_6_4_101678_260334_301477_771247.png
Figures,How many red figures?,8,10,11,figures_6_4_101678_260334_301477_771247.png
Figures,How many green figures?,13,12,11,figures_6_4_101678_260334_301477_771247.png
Figures,How many blue figures?,3,1,4,figures_6_4_101678_260334_301477_771247.png
Figures,How many red triangles?,3,2,4,figures_6_4_101678_260334_301477_771247.png
Figures,How many green triangles?,4,6,2,figures_6_4_101678_260334_301477_771247.png
Figures,How many blue triangles?,2,0,4,figures_6_4_101678_260334_301477_771247.png
Figures,How many red squares?,3,4,2,figures_6_4_101678_260334_301477_771247.png
Figures,How many green squares?,3,4,5,figures_6_4_101678_260334_301477_771247.png
Figures,How many blue squares?,0,2,1,figures_6_4_101678_260334_301477_771247.png
Figures,How many red circles?,2,0,1,figures_6_4_101678_260334_301477_771247.png
Figures,How many green circles?,6,5,8,figures_6_4_101678_260334_301477_771247.png
Figures,How many blue circles?,1,3,0,figures_6_4_101678_260334_301477_771247.png
Figures,How many figures?,24,19,28,figures_6_4_287818_510561_050354_174473.png
Figures,How many columns?,6,5,7,figures_6_4_287818_510561_050354_174473.png
Figures,How many rows?,4,3,2,figures_6_4_287818_510561_050354_174473.png
Figures,How many triangles?,8,9,5,figures_6_4_287818_510561_050354_174473.png
Figures,How many squares?,9,11,7,figures_6_4_287818_510561_050354_174473.png
Figures,How many circles?,7,5,6,figures_6_4_287818_510561_050354_174473.png
Figures,How many red figures?,6,5,7,figures_6_4_287818_510561_050354_174473.png
Figures,How many green figures?,10,8,9,figures_6_4_287818_510561_050354_174473.png
Figures,How many blue figures?,8,10,5,figures_6_4_287818_510561_050354_174473.png
Figures,How many red triangles?,3,2,4,figures_6_4_287818_510561_050354_174473.png
Figures,How many green triangles?,4,2,3,figures_6_4_287818_510561_050354_174473.png
Figures,How many blue triangles?,1,0,3,figures_6_4_287818_510561_050354_174473.png
Figures,How many red squares?,2,4,3,figures_6_4_287818_510561_050354_174473.png
Figures,How many green squares?,3,2,4,figures_6_4_287818_510561_050354_174473.png
Figures,How many blue squares?,4,3,5,figures_6_4_287818_510561_050354_174473.png
Figures,How many red circles?,1,2,3,figures_6_4_287818_510561_050354_174473.png
Figures,How many green circles?,3,2,1,figures_6_4_287818_510561_050354_174473.png
Figures,How many blue circles?,3,5,2,figures_6_4_287818_510561_050354_174473.png
Figures,How many figures?,24,29,19,figures_6_4_471082_541312_384448_834687.png
Figures,How many columns?,6,8,7,figures_6_4_471082_541312_384448_834687.png
Figures,How many rows?,4,2,5,figures_6_4_471082_541312_384448_834687.png
Figures,How many triangles?,6,8,4,figures_6_4_471082_541312_384448_834687.png
Figures,How many squares?,10,8,11,figures_6_4_471082_541312_384448_834687.png
Figures,How many circles?,8,10,9,figures_6_4_471082_541312_384448_834687.png
Figures,How many red figures?,5,7,3,figures_6_4_471082_541312_384448_834687.png
Figures,How many green figures?,11,13,14,figures_6_4_471082_541312_384448_834687.png
Figures,How many blue figures?,8,5,7,figures_6_4_471082_541312_384448_834687.png
Figures,How many red triangles?,1,0,3,figures_6_4_471082_541312_384448_834687.png
Figures,How many green triangles?,3,1,4,figures_6_4_471082_541312_384448_834687.png
Figures,How many blue triangles?,2,4,0,figures_6_4_471082_541312_384448_834687.png
Figures,How many red squares?,3,1,4,figures_6_4_471082_541312_384448_834687.png
Figures,How many green squares?,6,8,4,figures_6_4_471082_541312_384448_834687.png
Figures,How many blue squares?,1,3,2,figures_6_4_471082_541312_384448_834687.png
Figures,How many red circles?,1,0,2,figures_6_4_471082_541312_384448_834687.png
Figures,How many green circles?,2,0,4,figures_6_4_471082_541312_384448_834687.png
Figures,How many blue circles?,5,7,6,figures_6_4_471082_541312_384448_834687.png
Figures,How many figures?,24,20,25,figures_6_4_387026_076366_237345_244418.png
Figures,How many columns?,6,5,4,figures_6_4_387026_076366_237345_244418.png
Figures,How many rows?,4,6,3,figures_6_4_387026_076366_237345_244418.png
Figures,How many triangles?,6,8,5,figures_6_4_387026_076366_237345_244418.png
Figures,How many squares?,9,12,11,figures_6_4_387026_076366_237345_244418.png
Figures,How many circles?,9,12,11,figures_6_4_387026_076366_237345_244418.png
Figures,How many red figures?,10,12,9,figures_6_4_387026_076366_237345_244418.png
